0.1505,0.091816,0.077551,0.1477,0.11607,0.13995,0.11852,0.15805,0.1394,0.11857,0.075601,0.11659,0.13158,0.15504,0.10668,0.13986,0.096601,0.029498,0.16005,0.048436,0.1218,0.058687,0.033284,0.092453,0.14591,0.17727,0.16709,0.13043,0.1963,0.16231,0.16993,0.13358,0.13746,0.14377,0.15879,0.091294,0.090507,0.1757,0.17561,0.18252,0.14417,0.15984,0.20208,0.087076,0.11598,0.095395,0.11181,0.18293,0.14119,0.094885,0.1168,0.16943,0.13523,0.16747,0.05938,0.11723,0.15726,0.14684,0.18134,0.19791,0.15026,0.18164,0.16119,0.2041,0.18458,0.086978,0.10767,0.19581,0.13984,0.14388,0.12259,0.20073,0.15915,0.090898,0.15699,0.10543,0.22316,0.13505,0.12274,0.19681,0.12352,0.21519,0.19976,0.12632,0.14669,0.18656,0.21406,0.15672,0.19124,0.19631,0.1839,0.074537,0.25389,0.28539,0.23973,0.29504,0.27162,0.30276,0.28522,0.23939,0.31468,0.2277,0.18237,0.18403,0.21961,0.36777,0.3726,0.3104,0.36272,0.43088,0.41917,0.76331,3.6527e-13,0.76331,0.41917,0.43088,0.36272,0.3104,0.3726,0.36777,0.21961,0.18403,0.18237,0.2277,0.31468,0.23939,0.28522,0.30276,0.27162,0.29504,0.23973,0.28539,0.25389,0.074537,0.1839,0.19631,0.19124,0.15672,0.21406,0.18656,0.14669,0.12632,0.19976,0.21519,0.12352,0.19681,0.12274,0.13505,0.22316,0.10543,0.15699,0.090898,0.15915,0.20073,0.12259,0.14388,0.13984,0.19581,0.10767,0.086978,0.18458,0.2041,0.16119,0.18164,0.15026,0.19791,0.18134,0.14684,0.15726,0.11723,0.05938,0.16747,0.13523,0.16943,0.1168,0.094885,0.14119,0.18293,0.11181,0.095395,0.11598,0.087076,0.20208,0.15984,0.14417,0.18252,0.17561,0.1757,0.090507,0.091294,0.15879,0.14377,0.13746,0.13358,0.16993,0.16231,0.1963,0.13043,0.16709,0.17727,0.14591,0.092453,0.033284,0.058687,0.1218,0.048436,0.16005,0.029498,0.096601,0.13986,0.10668,0.15504,0.13158,0.11659,0.075601,0.11857,0.1394,0.15805,0.11852,0.13995,0.11607,0.1477,0.077551,0.091816,0.1505,45.799
0.16386,0.15221,0.13185,0.1712,0.16816,0.1508,0.098031,0.17368,0.16715,0.16785,0.13882,0.13879,0.14334,0.14797,0.059176,0.15981,0.15297,0.12513,0.16721,0.13103,0.14041,0.026625,0.050328,0.12313,0.16103,0.18531,0.19482,0.15661,0.20485,0.20033,0.18383,0.15978,0.16918,0.15851,0.16042,0.15359,0.13866,0.19785,0.21236,0.19217,0.16148,0.19132,0.19957,0.14076,0.14746,0.14465,0.085044,0.19046,0.17091,0.13755,0.17296,0.20399,0.1643,0.14954,0.12462,0.13925,0.18511,0.191,0.19807,0.20769,0.17913,0.18048,0.18901,0.22048,0.19149,0.16126,0.16524,0.18786,0.16874,0.19039,0.16102,0.20739,0.19334,0.087005,0.15083,0.17171,0.2244,0.15334,0.13897,0.18267,0.17265,0.20056,0.19262,0.14232,0.19256,0.21342,0.20447,0.19458,0.21071,0.18465,0.20376,0.16819,0.24047,0.27528,0.25704,0.26909,0.26159,0.29355,0.26996,0.26697,0.29754,0.16256,0.22026,0.22305,0.25363,0.34314,0.34797,0.27858,0.34672,0.37534,0.37526,0.56735,6.5288e-13,0.56735,0.37526,0.37534,0.34672,0.27858,0.34797,0.34314,0.25363,0.22305,0.22026,0.16256,0.29754,0.26697,0.26996,0.29355,0.26159,0.26909,0.25704,0.27528,0.24047,0.16819,0.20376,0.18465,0.21071,0.19458,0.20447,0.21342,0.19256,0.14232,0.19262,0.20056,0.17265,0.18267,0.13897,0.15334,0.2244,0.17171,0.15083,0.087005,0.19334,0.20739,0.16102,0.19039,0.16874,0.18786,0.16524,0.16126,0.19149,0.22048,0.18901,0.18048,0.17913,0.20769,0.19807,0.191,0.18511,0.13925,0.12462,0.14954,0.1643,0.20399,0.17296,0.13755,0.17091,0.19046,0.085044,0.14465,0.14746,0.14076,0.19957,0.19132,0.16148,0.19217,0.21236,0.19785,0.13866,0.15359,0.16042,0.15851,0.16918,0.15978,0.18383,0.20033,0.20485,0.15661,0.19482,0.18531,0.16103,0.12313,0.050328,0.026625,0.14041,0.13103,0.16721,0.12513,0.15297,0.15981,0.059176,0.14797,0.14334,0.13879,0.13882,0.16785,0.16715,0.17368,0.098031,0.1508,0.16816,0.1712,0.13185,0.15221,0.16386,34.041
0.14781,0.16605,0.13162,0.060575,0.1572,0.10057,0.084201,0.1534,0.1572,0.14049,0.12024,0.14088,0.14321,0.1322,0.14884,0.070337,0.15903,0.15824,0.090071,0.17919,0.053981,0.12629,0.072697,0.10351,0.14125,0.16873,0.14263,0.18318,0.14697,0.20888,0.12606,0.1739,0.15777,0.18225,0.081374,0.14894,0.1421,0.18175,0.20596,0.17766,0.13169,0.17793,0.16353,0.1726,0.13485,0.15547,0.15879,0.15227,0.19959,0.14513,0.185,0.17863,0.17786,0.10352,0.16008,0.12505,0.13177,0.17301,0.19638,0.17912,0.19859,0.12091,0.19369,0.18081,0.18161,0.14623,0.19622,0.10312,0.20967,0.12661,0.12011,0.17494,0.14383,0.11007,0.16363,0.19978,0.11119,0.19789,0.21445,0.095893,0.22426,0.18482,0.14529,0.18144,0.1865,0.19767,0.2199,0.13468,0.19436,0.19165,0.17844,0.13006,0.25531,0.18736,0.28094,0.23836,0.27308,0.29339,0.26743,0.30127,0.24102,0.26683,0.22155,0.24695,0.29875,0.34377,0.3669,0.26591,0.3434,0.40708,0.41798,0.64829,3.4848e-13,0.64829,0.41798,0.40708,0.3434,0.26591,0.3669,0.34377,0.29875,0.24695,0.22155,0.26683,0.24102,0.30127,0.26743,0.29339,0.27308,0.23836,0.28094,0.18736,0.25531,0.13006,0.17844,0.19165,0.19436,0.13468,0.2199,0.19767,0.1865,0.18144,0.14529,0.18482,0.22426,0.095893,0.21445,0.19789,0.11119,0.19978,0.16363,0.11007,0.14383,0.17494,0.12011,0.12661,0.20967,0.10312,0.19622,0.14623,0.18161,0.18081,0.19369,0.12091,0.19859,0.17912,0.19638,0.17301,0.13177,0.12505,0.16008,0.10352,0.17786,0.17863,0.185,0.14513,0.19959,0.15227,0.15879,0.15547,0.13485,0.1726,0.16353,0.17793,0.13169,0.17766,0.20596,0.18175,0.1421,0.14894,0.081374,0.18225,0.15777,0.1739,0.12606,0.20888,0.14697,0.18318,0.14263,0.16873,0.14125,0.10351,0.072697,0.12629,0.053981,0.17919,0.090071,0.15824,0.15903,0.070337,0.14884,0.1322,0.14321,0.14088,0.12024,0.14049,0.1572,0.1534,0.084201,0.10057,0.1572,0.060575,0.13162,0.16605,0.14781,38.897
0.13278,0.15836,0.12918,0.091514,0.17291,0.071444,0.11931,0.080477,0.15235,0.073985,0.093814,0.13688,0.10752,0.12088,0.16437,0.080118,0.1584,0.14258,0.092568,0.16479,0.11178,0.12409,0.069469,0.073833,0.089291,0.16634,0.10683,0.18054,0.070717,0.19629,0.041471,0.15745,0.15894,0.16931,0.11957,0.1527,0.086842,0.1652,0.1723,0.1664,0.11632,0.16801,0.14603,0.14624,0.13389,0.12589,0.16433,0.13898,0.1898,0.1401,0.17893,0.15079,0.1624,0.12901,0.12357,0.136,0.12328,0.085106,0.17628,0.10328,0.19924,0.14204,0.20294,0.19879,0.16101,0.17767,0.18232,0.14851,0.19008,0.14058,0.052572,0.18767,0.11517,0.14181,0.16697,0.20142,0.10384,0.18676,0.20563,0.15723,0.21269,0.2164,0.18376,0.19642,0.20307,0.13456,0.22288,0.11349,0.17981,0.1718,0.16814,0.19956,0.25414,0.15374,0.29508,0.23527,0.2908,0.27186,0.26927,0.29019,0.17639,0.26901,0.27593,0.23284,0.29209,0.31595,0.36041,0.30389,0.342,0.42653,0.42295,0.72415,4.9466e-13,0.72415,0.42295,0.42653,0.342,0.30389,0.36041,0.31595,0.29209,0.23284,0.27593,0.26901,0.17639,0.29019,0.26927,0.27186,0.2908,0.23527,0.29508,0.15374,0.25414,0.19956,0.16814,0.1718,0.17981,0.11349,0.22288,0.13456,0.20307,0.19642,0.18376,0.2164,0.21269,0.15723,0.20563,0.18676,0.10384,0.20142,0.16697,0.14181,0.11517,0.18767,0.052572,0.14058,0.19008,0.14851,0.18232,0.17767,0.16101,0.19879,0.20294,0.14204,0.19924,0.10328,0.17628,0.085106,0.12328,0.136,0.12357,0.12901,0.1624,0.15079,0.17893,0.1401,0.1898,0.13898,0.16433,0.12589,0.13389,0.14624,0.14603,0.16801,0.11632,0.1664,0.1723,0.1652,0.086842,0.1527,0.11957,0.16931,0.15894,0.15745,0.041471,0.19629,0.070717,0.18054,0.10683,0.16634,0.089291,0.073833,0.069469,0.12409,0.11178,0.16479,0.092568,0.14258,0.1584,0.080118,0.16437,0.12088,0.10752,0.13688,0.093814,0.073985,0.15235,0.080477,0.11931,0.071444,0.17291,0.091514,0.12918,0.15836,0.13278,43.449
0.080765,0.10411,0.10034,0.13488,0.13925,0.097657,0.0266,0.13186,0.13684,0.13719,0.11038,0.06451,0.12769,0.12637,0.059874,0.10569,0.13686,0.10891,0.13931,0.13281,0.10431,0.075217,0.05672,0.10295,0.13202,0.16955,0.1569,0.10074,0.15121,0.17866,0.12884,0.12163,0.11751,0.12697,0.11238,0.094448,0.10912,0.16402,0.1805,0.15744,0.10811,0.16495,0.18298,0.11903,0.12464,0.11812,0.10537,0.17565,0.16982,0.094935,0.16028,0.17506,0.14027,0.1227,0.11573,0.10977,0.12873,0.15137,0.18316,0.15731,0.15281,0.12545,0.15235,0.19378,0.16273,0.12705,0.096467,0.077467,0.11965,0.15127,0.14916,0.19164,0.14618,0.11977,0.13587,0.14452,0.21871,0.20013,0.13083,0.1194,0.20917,0.19191,0.15131,0.15016,0.19839,0.18443,0.21237,0.19845,0.16495,0.15189,0.16033,0.11677,0.25183,0.26384,0.24497,0.23594,0.26146,0.29475,0.26679,0.27577,0.29571,0.19138,0.16191,0.25351,0.24622,0.37771,0.39296,0.28552,0.38526,0.45808,0.4504,0.83154,9.4044e-13,0.83154,0.4504,0.45808,0.38526,0.28552,0.39296,0.37771,0.24622,0.25351,0.16191,0.19138,0.29571,0.27577,0.26679,0.29475,0.26146,0.23594,0.24497,0.26384,0.25183,0.11677,0.16033,0.15189,0.16495,0.19845,0.21237,0.18443,0.19839,0.15016,0.15131,0.19191,0.20917,0.1194,0.13083,0.20013,0.21871,0.14452,0.13587,0.11977,0.14618,0.19164,0.14916,0.15127,0.11965,0.077467,0.096467,0.12705,0.16273,0.19378,0.15235,0.12545,0.15281,0.15731,0.18316,0.15137,0.12873,0.10977,0.11573,0.1227,0.14027,0.17506,0.16028,0.094935,0.16982,0.17565,0.10537,0.11812,0.12464,0.11903,0.18298,0.16495,0.10811,0.15744,0.1805,0.16402,0.10912,0.094448,0.11238,0.12697,0.11751,0.12163,0.12884,0.17866,0.15121,0.10074,0.1569,0.16955,0.13202,0.10295,0.05672,0.075217,0.10431,0.13281,0.13931,0.10891,0.13686,0.10569,0.059874,0.12637,0.12769,0.06451,0.11038,0.13719,0.13684,0.13186,0.0266,0.097657,0.13925,0.13488,0.10034,0.10411,0.080765,49.893
0.10472,0.15158,0.11858,0.051963,0.16435,0.10994,0.08431,0.16182,0.083123,0.16117,0.11748,0.08197,0.13668,0.078798,0.1427,0.050657,0.14562,0.12513,0.049604,0.156,0.099094,0.098581,0.099717,0.11936,0.14351,0.11276,0.17745,0.1454,0.1494,0.19457,0.059813,0.14901,0.1439,0.1263,0.092436,0.14825,0.13933,0.11612,0.20867,0.11559,0.14888,0.18036,0.096503,0.16001,0.10413,0.1414,0.12845,0.1333,0.17262,0.094686,0.16427,0.18227,0.11806,0.14233,0.14512,0.12702,0.090523,0.17542,0.16573,0.17328,0.18821,0.096053,0.19049,0.19109,0.13203,0.15234,0.1816,0.10338,0.1626,0.17696,0.1588,0.13956,0.18822,0.15339,0.1272,0.208,0.14031,0.19389,0.18643,0.11927,0.20332,0.17954,0.18641,0.15655,0.18836,0.20066,0.17291,0.21193,0.19888,0.14403,0.19919,0.21471,0.22218,0.23396,0.28317,0.19475,0.27596,0.29354,0.22495,0.29403,0.21595,0.25357,0.27532,0.26772,0.29304,0.34121,0.3807,0.23472,0.38331,0.39224,0.42445,0.72255,6.4756e-13,0.72255,0.42445,0.39224,0.38331,0.23472,0.3807,0.34121,0.29304,0.26772,0.27532,0.25357,0.21595,0.29403,0.22495,0.29354,0.27596,0.19475,0.28317,0.23396,0.22218,0.21471,0.19919,0.14403,0.19888,0.21193,0.17291,0.20066,0.18836,0.15655,0.18641,0.17954,0.20332,0.11927,0.18643,0.19389,0.14031,0.208,0.1272,0.15339,0.18822,0.13956,0.1588,0.17696,0.1626,0.10338,0.1816,0.15234,0.13203,0.19109,0.19049,0.096053,0.18821,0.17328,0.16573,0.17542,0.090523,0.12702,0.14512,0.14233,0.11806,0.18227,0.16427,0.094686,0.17262,0.1333,0.12845,0.1414,0.10413,0.16001,0.096503,0.18036,0.14888,0.11559,0.20867,0.11612,0.13933,0.14825,0.092436,0.1263,0.1439,0.14901,0.059813,0.19457,0.1494,0.1454,0.17745,0.11276,0.14351,0.11936,0.099717,0.098581,0.099094,0.156,0.049604,0.12513,0.14562,0.050657,0.1427,0.078798,0.13668,0.08197,0.11748,0.16117,0.083123,0.16182,0.08431,0.10994,0.16435,0.051963,0.11858,0.15158,0.10472,43.353
0.16415,0.16121,0.11876,0.11153,0.16233,0.12455,0.088765,0.05566,0.10634,0.10475,0.10739,0.11255,0.12229,0.15308,0.16952,0.14921,0.15053,0.14798,0.143,0.1603,0.13226,0.1137,0.061719,0.066327,0.089997,0.076436,0.099819,0.16241,0.13865,0.17471,0.12052,0.1483,0.17173,0.17279,0.16658,0.14237,0.10299,0.10792,0.15424,0.087808,0.044676,0.14083,0.11361,0.15401,0.12842,0.15005,0.16989,0.17329,0.18761,0.16801,0.15849,0.15833,0.15611,0.1532,0.12775,0.078505,0.088427,0.14516,0.11516,0.092315,0.18053,0.1824,0.20551,0.19306,0.15537,0.16817,0.20672,0.18291,0.19179,0.12155,0.068743,0.13118,0.14361,0.058007,0.13872,0.20081,0.18622,0.19732,0.19674,0.18971,0.2227,0.23355,0.21644,0.20437,0.17763,0.18226,0.18495,0.15973,0.11791,0.14445,0.21882,0.20622,0.2057,0.19318,0.27885,0.27209,0.28832,0.2669,0.23082,0.2828,0.26745,0.27354,0.26288,0.092064,0.24462,0.24983,0.31344,0.26968,0.35992,0.40532,0.42602,0.67718,4.5603e-13,0.67718,0.42602,0.40532,0.35992,0.26968,0.31344,0.24983,0.24462,0.092064,0.26288,0.27354,0.26745,0.2828,0.23082,0.2669,0.28832,0.27209,0.27885,0.19318,0.2057,0.20622,0.21882,0.14445,0.11791,0.15973,0.18495,0.18226,0.17763,0.20437,0.21644,0.23355,0.2227,0.18971,0.19674,0.19732,0.18622,0.20081,0.13872,0.058007,0.14361,0.13118,0.068743,0.12155,0.19179,0.18291,0.20672,0.16817,0.15537,0.19306,0.20551,0.1824,0.18053,0.092315,0.11516,0.14516,0.088427,0.078505,0.12775,0.1532,0.15611,0.15833,0.15849,0.16801,0.18761,0.17329,0.16989,0.15005,0.12842,0.15401,0.11361,0.14083,0.044676,0.087808,0.15424,0.10792,0.10299,0.14237,0.16658,0.17279,0.17173,0.1483,0.12052,0.17471,0.13865,0.16241,0.099819,0.076436,0.089997,0.066327,0.061719,0.1137,0.13226,0.1603,0.143,0.14798,0.15053,0.14921,0.16952,0.15308,0.12229,0.11255,0.10739,0.10475,0.10634,0.05566,0.088765,0.12455,0.16233,0.11153,0.11876,0.16121,0.16415,40.631
0.094711,0.11475,0.10626,0.13613,0.14555,0.13849,0.1513,0.12544,0.17577,0.1092,0.13875,0.15187,0.12116,0.11949,0.11777,0.037745,0.12952,0.09998,0.10876,0.13013,0.14022,0.16097,0.14015,0.1527,0.1342,0.18552,0.10072,0.17036,0.085304,0.17067,0.10039,0.10287,0.1173,0.12493,0.12609,0.13893,0.11415,0.18362,0.11741,0.18567,0.15382,0.1688,0.18329,0.1282,0.15184,0.11076,0.14379,0.090955,0.14946,0.1294,0.16059,0.055967,0.17147,0.14346,0.17585,0.18154,0.17815,0.13412,0.1879,0.15914,0.17344,0.15426,0.13898,0.16392,0.11678,0.11456,0.13433,0.14456,0.19624,0.17155,0.17299,0.21012,0.15179,0.19932,0.19721,0.1957,0.17129,0.17309,0.14677,0.1185,0.16544,0.18186,0.1596,0.1997,0.20526,0.15631,0.23523,0.21372,0.23777,0.22897,0.22625,0.20846,0.24295,0.19419,0.24248,0.19606,0.24623,0.20405,0.25556,0.23999,0.24912,0.27531,0.29879,0.30354,0.3103,0.32895,0.33241,0.33881,0.30019,0.40624,0.31342,0.64529,9.7472e-13,0.64529,0.31342,0.40624,0.30019,0.33881,0.33241,0.32895,0.3103,0.30354,0.29879,0.27531,0.24912,0.23999,0.25556,0.20405,0.24623,0.19606,0.24248,0.19419,0.24295,0.20846,0.22625,0.22897,0.23777,0.21372,0.23523,0.15631,0.20526,0.1997,0.1596,0.18186,0.16544,0.1185,0.14677,0.17309,0.17129,0.1957,0.19721,0.19932,0.15179,0.21012,0.17299,0.17155,0.19624,0.14456,0.13433,0.11456,0.11678,0.16392,0.13898,0.15426,0.17344,0.15914,0.1879,0.13412,0.17815,0.18154,0.17585,0.14346,0.17147,0.055967,0.16059,0.1294,0.14946,0.090955,0.14379,0.11076,0.15184,0.1282,0.18329,0.1688,0.15382,0.18567,0.11741,0.18362,0.11415,0.13893,0.12609,0.12493,0.1173,0.10287,0.10039,0.17067,0.085304,0.17036,0.10072,0.18552,0.1342,0.1527,0.14015,0.16097,0.14022,0.13013,0.10876,0.09998,0.12952,0.037745,0.11777,0.11949,0.12116,0.15187,0.13875,0.1092,0.17577,0.12544,0.1513,0.13849,0.14555,0.13613,0.10626,0.11475,0.094711,38.717
0.080766,0.098723,0.066526,0.079137,0.12756,0.09258,0.0884,0.14438,0.064631,0.12614,0.061096,0.070069,0.11391,0.08727,0.06936,0.078411,0.11716,0.078755,0.091778,0.10518,0.079809,0.069782,0.092359,0.076438,0.14182,0.13294,0.17857,0.10907,0.15915,0.15517,0.11635,0.11223,0.098051,0.087554,0.11095,0.075802,0.1282,0.11323,0.18745,0.13522,0.15717,0.17818,0.1523,0.13134,0.060168,0.118,0.039719,0.1546,0.13348,0.03598,0.13479,0.17336,0.082774,0.15139,0.10923,0.095053,0.060635,0.1744,0.15936,0.17103,0.14236,0.083192,0.14798,0.1806,0.12855,0.075811,0.066774,0.13418,0.083557,0.13622,0.14296,0.148,0.16922,0.15448,0.071849,0.14233,0.19235,0.12883,0.11826,0.089155,0.12794,0.16201,0.15768,0.1165,0.15601,0.18312,0.07682,0.17823,0.18365,0.18251,0.14901,0.1494,0.2152,0.2695,0.26478,0.22711,0.22006,0.28896,0.22164,0.28214,0.27089,0.24649,0.27686,0.2322,0.2951,0.38072,0.42582,0.2677,0.41781,0.44446,0.4611,0.91343,3.5328e-15,0.91343,0.4611,0.44446,0.41781,0.2677,0.42582,0.38072,0.2951,0.2322,0.27686,0.24649,0.27089,0.28214,0.22164,0.28896,0.22006,0.22711,0.26478,0.2695,0.2152,0.1494,0.14901,0.18251,0.18365,0.17823,0.07682,0.18312,0.15601,0.1165,0.15768,0.16201,0.12794,0.089155,0.11826,0.12883,0.19235,0.14233,0.071849,0.15448,0.16922,0.148,0.14296,0.13622,0.083557,0.13418,0.066774,0.075811,0.12855,0.1806,0.14798,0.083192,0.14236,0.17103,0.15936,0.1744,0.060635,0.095053,0.10923,0.15139,0.082774,0.17336,0.13479,0.03598,0.13348,0.1546,0.039719,0.118,0.060168,0.13134,0.1523,0.17818,0.15717,0.13522,0.18745,0.11323,0.1282,0.075802,0.11095,0.087554,0.098051,0.11223,0.11635,0.15517,0.15915,0.10907,0.17857,0.13294,0.14182,0.076438,0.092359,0.069782,0.079809,0.10518,0.091778,0.078755,0.11716,0.078411,0.06936,0.08727,0.11391,0.070069,0.061096,0.12614,0.064631,0.14438,0.0884,0.09258,0.12756,0.079137,0.066526,0.098723,0.080766,0
0.16847,0.15771,0.1483,0.16082,0.16452,0.16647,0.15265,0.14484,0.16319,0.16713,0.16091,0.1512,0.15498,0.16727,0.1714,0.16194,0.15382,0.15957,0.16595,0.17206,0.16248,0.14566,0.16028,0.16731,0.17027,0.15817,0.14747,0.16474,0.17471,0.16795,0.1561,0.16162,0.16739,0.17645,0.17073,0.15787,0.16301,0.16829,0.17598,0.16735,0.15418,0.16157,0.17515,0.18093,0.16511,0.16055,0.17073,0.18186,0.1828,0.16395,0.16833,0.17407,0.18199,0.18254,0.16256,0.16937,0.17852,0.18724,0.17778,0.16768,0.17484,0.18443,0.19624,0.18116,0.1746,0.18644,0.18987,0.19841,0.18373,0.17857,0.18707,0.19694,0.20192,0.1792,0.18451,0.19785,0.20805,0.20637,0.18655,0.1984,0.20826,0.21832,0.20946,0.19319,0.2097,0.21444,0.22172,0.21545,0.20522,0.21476,0.22674,0.23619,0.22208,0.21947,0.23347,0.24374,0.25005,0.23372,0.23465,0.25532,0.26222,0.26357,0.24858,0.26188,0.27847,0.28781,0.29493,0.28858,0.3103,0.3325,0.35064,0.49149,7.0793e-13,0.49149,0.35064,0.3325,0.3103,0.28858,0.29493,0.28781,0.27847,0.26188,0.24858,0.26357,0.26222,0.25532,0.23465,0.23372,0.25005,0.24374,0.23347,0.21947,0.22208,0.23619,0.22674,0.21476,0.20522,0.21545,0.22172,0.21444,0.2097,0.19319,0.20946,0.21832,0.20826,0.1984,0.18655,0.20637,0.20805,0.19785,0.18451,0.1792,0.20192,0.19694,0.18707,0.17857,0.18373,0.19841,0.18987,0.18644,0.1746,0.18116,0.19624,0.18443,0.17484,0.16768,0.17778,0.18724,0.17852,0.16937,0.16256,0.18254,0.18199,0.17407,0.16833,0.16395,0.1828,0.18186,0.17073,0.16055,0.16511,0.18093,0.17515,0.16157,0.15418,0.16735,0.17598,0.16829,0.16301,0.15787,0.17073,0.17645,0.16739,0.16162,0.1561,0.16795,0.17471,0.16474,0.14747,0.15817,0.17027,0.16731,0.16028,0.14566,0.16248,0.17206,0.16595,0.15957,0.15382,0.16194,0.1714,0.16727,0.15498,0.1512,0.16091,0.16713,0.16319,0.14484,0.15265,0.16647,0.16452,0.16082,0.1483,0.15771,0.16847,29.49
